id_aviso,tipo,zona_barrio,precio,superficie,ambientes,dormitorios,banios,antiguedad,cochera,balcon,pileta,fecha_publicacion,latitud,longitud,precio_outlier,superficie_missing
A-316635,Departamento,Caballito,894000.0,68.0,4,3,2,7.0,0,0,0,13/05/2025,-34.60983562740982,-58.42647151187465,0,0
A-639326,Casa,San Telmo,959000.0,60.0,3,2,1,2.0,0,1,0,14/06/2025,-34.62394411956766,-58.364478958800156,0,0
A-196331,Ph,Palermo,896000.0,39.0,2,1,1,0.0,0,1,0,09/05/2024,-34.551715524472755,-58.418745410505736,0,0
A-651250,Departamento,Villa Urquiza,509000.0,36.0,1,0,1,11.0,0,1,0,02/04/2025,-34.58853669091082,-58.49516840104442,0,0
A-342105,Departamento,Flores,668000.0,94.0,5,4,3,25.0,0,0,0,11/04/2025,-34.63628089512732,-58.44085639438927,0,0
A-533761,Departamento,Villa Crespo,480000.0,38.0,2,1,1,62.0,0,1,0,01/06/2025,-34.59981260636823,-58.42369914597015,0,0
A-171133,Departamento,Colegiales,776000.0,53.0,2,1,1,23.0,0,1,0,11/03/2024,-34.574243771749686,-58.46353480039346,0,0
A-876652,Casa,Villa Urquiza,1180000.0,60.0,3,2,1,10.0,1,1,0,20/05/2025,-34.582867412286824,-58.46621378507387,0,0
A-185711,Departamento,Recoleta,2254000.0,106.0,5,4,3,11.0,1,1,0,25/02/2025,-34.58774250190927,-58.39265360114593,0,0
A-780187,Ph,Belgrano,1376000.0,68.0,3,2,1,9.0,1,1,1,18/01/2025,-34.569346127036575,-58.46072330614244,0,0
A-335364,Departamento,Caballito,386000.0,30.0,1,0,1,0.0,0,0,0,30/05/2025,-34.61825288172405,-58.449749582204184,0,0
A-661449,Departamento,Belgrano,355000.0,21.0,1,0,1,2.0,0,0,0,18/05/2025,-34.54821291704241,-58.44467203080067,0,0
A-608325,Ph,Villa Crespo,1170000.0,75.0,3,2,1,7.0,1,0,1,02/06/2024,-34.60609972368316,-58.4380868477614,0,0
A-897248,Departamento,Belgrano,700000.0,46.0,2,1,1,21.0,0,1,0,02/11/2024,-34.53822628419843,-58.44298274928485,0,0
A-788354,Departamento,Palermo,3298000.0,122.0,6,5,3,2.0,0,1,0,21/04/2024,-34.54515413548637,-58.43639566494109,0,0
A-295686,Departamento,Caballito,337000.0,30.0,1,0,1,0.0,0,0,0,27/03/2024,-34.61584779850464,-58.446128780184196,0,0
A-735849,Departamento,Villa Crespo,911000.0,57.0,3,2,2,22.0,0,1,0,20/04/2024,-34.59672103234895,-58.43878874733223,0,0
A-215014,Departamento,Villa Urquiza,452000.0,42.0,1,0,1,45.0,1,1,0,18/06/2025,-34.567131377212306,-58.497326837473075,0,0
A-673652,Casa,Villa Urquiza,705000.0,60.0,3,2,1,22.0,1,1,0,11/04/2025,-34.561743202773414,-58.501120249058665,0,0
A-865963,Departamento,Boedo,833000.0,58.0,3,2,2,4.0,0,0,0,14/11/2024,-34.62197100041376,-58.40371064881939,0,0
A-780126,Departamento,Colegiales,1112000.0,50.0,2,1,1,15.0,1,1,0,05/06/2025,-34.59097964740315,-58.457723769162875,0,0
A-243103,Departamento,Villa Urquiza,337000.0,33.0,1,0,1,2.0,0,1,0,16/06/2025,-34.55428879305003,-58.4866156408398,0,0
A-374620,Departamento,Belgrano,1327000.0,71.0,3,2,1,2.0,0,1,0,25/03/2025,-34.56607713268284,-58.44217563130286,0,0
A-200756,Departamento,Villa Crespo,398000.0,27.0,1,0,1,4.0,0,1,0,18/08/2024,-34.58970638173444,-58.45998685084727,0,0
A-783455,Departamento,San Telmo,728000.0,96.0,4,3,2,27.0,1,1,0,13/02/2025,-34.62025187776053,-58.39108093288149,0,0
A-869894,Ph,Recoleta,2267000.0,64.0,3,2,1,0.0,1,0,0,30/10/2024,-34.57704100376822,-58.38565027432833,0,0
A-246918,Departamento,Colegiales,564000.0,53.0,2,1,1,4.0,0,1,0,05/07/2024,-34.57331022219284,-58.440993555466804,0,0
A-408197,Departamento,Colegiales,732000.0,32.0,1,0,1,17.0,0,0,1,08/06/2024,-34.5743940230078,-58.46324010546136,0,0
A-999684,Departamento,Flores,1017000.0,95.0,4,3,2,12.0,1,0,0,23/01/2025,-34.636410898200594,-58.474079554444465,0,0
A-856132,Departamento,San Telmo,498000.0,40.0,2,1,1,3.0,1,1,0,16/10/2024,-34.61833600486445,-58.37721026146858,0,0
A-445523,Departamento,Caballito,1098000.0,38.0,2,1,1,12.0,1,0,1,31/05/2025,-34.61581992369118,-58.4371041215604,0,0
A-788625,Departamento,Recoleta,1144000.0,54.0,2,1,1,10.0,1,0,0,14/01/2024,-34.58804695011154,-58.386594035242105,0,0
A-698063,Departamento,Palermo,552000.0,29.0,1,0,1,5.0,0,1,0,20/08/2024,-34.57205523960403,-58.418958591366874,0,0
A-882773,Ph,Villa Crespo,1445000.0,132.0,5,4,3,5.0,0,0,0,12/04/2024,-34.612655387814385,-58.431262333174665,0,0
A-158070,Departamento,Villa Crespo,1014000.0,48.0,3,2,2,8.0,0,1,0,14/01/2025,-34.61234465240804,-58.45108275632835,0,0
A-312547,Casa,San Telmo,1030000.0,87.0,3,2,1,3.0,0,0,0,25/05/2024,-34.624247374293105,-58.39385196695501,0,0
A-736899,Departamento,Belgrano,1308000.0,58.0,4,3,2,17.0,0,1,0,18/07/2024,-34.57156181524528,-58.47173010889453,0,0
A-592399,Ph,Villa Crespo,698000.0,42.0,2,1,1,23.0,1,0,1,10/05/2024,-34.608107118489826,-58.415455810241944,0,0
A-375312,Departamento,Colegiales,1035000.0,64.0,3,2,1,25.0,0,0,0,15/08/2025,-34.580262966674255,-58.448457818762314,0,0
A-898039,Departamento,Villa Urquiza,473000.0,32.0,1,0,1,15.0,0,1,0,07/02/2025,-34.59364162237173,-58.456719520023206,0,0
A-444132,Departamento,Flores,303000.0,25.0,2,1,1,9.0,0,0,0,07/01/2025,-34.62682670308404,-58.451759408410815,0,0
A-562305,Departamento,Nuñez,1382000.0,68.0,3,2,1,27.0,0,0,0,02/02/2025,-34.53451360202494,-58.45333274261449,0,0
A-397896,Departamento,Caballito,715500.0,41.0,1,0,1,40.0,0,0,0,21/01/2024,-34.610115998929324,-58.442574030801886,0,0
A-846135,Ph,Almagro,1522000.0,116.0,4,3,2,11.0,1,0,0,15/04/2025,-34.59699043108912,-58.42870094375065,0,0
A-394940,Departamento,Boedo,855000.0,93.0,4,3,2,1.0,0,1,0,24/03/2025,-34.62723249202524,-58.40439156196647,0,0
A-834149,Departamento,Caballito,873000.0,72.0,4,3,2,3.0,0,1,0,02/01/2025,-34.611333919267615,-58.449010326018936,0,0
A-583023,Departamento,Caballito,2628000.0,149.0,7,6,4,23.0,0,1,0,07/12/2024,-34.623366938765926,-58.46295998700179,0,0
A-354194,Departamento,Recoleta,646000.0,35.0,2,1,1,35.0,0,1,0,18/07/2024,-34.606295575836654,-58.409462965973994,0,0
A-746917,Departamento,Belgrano,1802000.0,85.0,5,4,3,6.0,0,1,0,07/06/2025,-34.590524367002736,-58.44865164554424,0,0
A-808478,Departamento,Palermo,746000.0,33.0,2,1,1,0.0,0,0,0,10/08/2025,-34.56835691019288,-58.45534777794473,0,0
A-787058,Departamento,Villa Crespo,310000.0,20.0,1,0,1,7.0,1,0,0,02/02/2025,-34.5989156184258,-58.43570725819263,0,0
A-323401,Departamento,Recoleta,972000.0,40.0,1,0,1,5.0,0,1,0,29/03/2024,-34.584739515367325,-58.392422246685086,0,0
A-632277,Departamento,Villa Urquiza,1796000.0,124.0,5,4,3,26.0,0,1,0,19/03/2024,-34.59333825647695,-58.49160003864357,0,0
A-594767,Departamento,Boedo,472000.0,37.0,2,1,1,26.0,0,1,0,18/03/2025,-34.62309616626223,-58.42635245809819,0,0
A-396199,Departamento,Flores,258000.0,23.0,1,0,1,11.0,0,1,0,17/09/2024,-34.63035552341295,-58.44651477808527,0,0
A-577357,Departamento,Almagro,623000.0,34.0,2,1,1,3.0,0,0,1,02/07/2025,-34.5999829840841,-58.409034740543376,0,0
A-862073,Departamento,Villa Crespo,661500.0,34.0,2,1,1,4.0,0,1,0,15/09/2024,-34.59205680785391,-58.41640171812216,0,0
A-651087,Departamento,Recoleta,1722000.0,83.0,4,3,1,16.0,0,1,0,10/01/2025,-34.5828117674296,-58.40360618280867,0,0
A-864813,Departamento,San Telmo,1257000.0,50.0,2,1,1,2.0,0,0,0,18/07/2025,-34.618303783290976,-58.360808910017525,0,0
A-979528,Ph,Villa Urquiza,729000.0,35.0,2,1,1,0.0,0,1,0,08/10/2024,-34.593366130785306,-58.48754977091493,0,0
A-169547,Departamento,Nuñez,774000.0,49.0,3,2,2,8.0,1,1,0,29/02/2024,-34.52939628545054,-58.462245083232865,0,0
A-880694,Departamento,Colegiales,524000.0,37.0,1,0,1,16.0,0,1,0,21/04/2025,-34.578660934891865,-58.44732740724879,0,0
A-782300,Casa,Caballito,1119000.0,60.0,3,2,1,3.0,1,0,0,25/07/2025,-34.618028634668754,-58.44832478763416,0,0
A-910670,Departamento,Belgrano,299000.0,28.0,1,0,1,22.0,1,0,0,02/07/2024,-34.56670012839209,-58.45630836861601,0,0
A-642093,Departamento,Flores,296000.0,42.0,2,1,1,9.0,1,0,0,23/07/2024,-34.62057014886794,-58.43931005436346,0,0
A-729887,Departamento,Flores,611000.0,44.0,2,1,1,20.0,0,1,0,31/12/2024,-34.621567756351176,-58.47161627090338,0,0
A-168877,Ph,Palermo,943000.0,42.0,2,1,1,1.0,1,0,0,08/06/2024,-34.57263792946483,-58.42179080358059,0,0
A-540973,Departamento,Colegiales,455000.0,40.0,1,0,1,17.0,0,0,0,18/01/2025,-34.58677295423201,-58.47073971956724,0,0
A-459313,Ph,Recoleta,661000.0,52.0,3,2,1,20.0,0,0,0,23/07/2025,-34.57509503821415,-58.389577289143375,0,0
A-184808,Casa,Colegiales,1469000.0,69.0,3,2,2,3.0,1,1,0,15/03/2025,-34.56705180225638,-58.466954593782155,0,0
A-461433,Ph,Boedo,958000.0,117.0,5,4,3,14.0,1,0,0,12/03/2024,-34.655810838408904,-58.407808300465405,0,0
A-157749,Departamento,Caballito,1346000.0,79.0,4,3,1,5.0,0,1,0,05/11/2024,-34.60022050837966,-58.42882696175607,0,0
A-630890,Casa,Recoleta,3093000.0,111.0,4,3,1,4.0,1,1,0,29/05/2024,-34.59079940779789,-58.377291207852096,0,0
A-677744,Departamento,Villa Urquiza,1056000.0,62.0,2,1,1,15.0,0,1,0,08/01/2025,-34.584560931892014,-58.48507346733931,0,0
A-568314,Departamento,Villa Crespo,1047000.0,57.0,2,1,1,2.0,0,0,0,25/04/2024,-34.592434831425955,-58.440426311829206,0,0
A-335985,Departamento,Belgrano,1660000.0,98.0,5,4,3,4.0,1,1,0,19/10/2024,-34.5677233389844,-58.453410800211685,0,0
A-311241,Departamento,Colegiales,798000.0,43.0,2,1,1,9.0,1,0,0,20/08/2025,-34.55744182737974,-58.449119198410315,0,0
A-990216,Ph,Nuñez,627000.0,40.0,2,1,1,11.0,0,0,0,03/05/2024,-34.54631836947723,-58.46520904240419,0,0
A-353895,Ph,Caballito,968000.0,79.0,4,3,2,23.0,0,1,1,15/11/2024,-34.601512006350376,-58.40759125263983,0,0
A-517012,Ph,Belgrano,1653000.0,94.0,4,3,1,24.0,0,0,1,11/05/2025,-34.55875053337622,-58.485991514188065,0,0
A-734453,Departamento,Flores,213000.0,20.0,1,0,1,19.0,1,0,0,14/06/2024,-34.6465715966936,-58.4552873769034,0,0
A-827338,Departamento,Almagro,702000.0,50.0,2,1,1,6.0,1,0,0,20/07/2024,-34.61444708627687,-58.39475432689447,0,0
A-285221,Departamento,Villa Crespo,693000.0,62.0,3,2,1,20.0,1,1,0,14/06/2024,-34.62113856447405,-58.43214973529565,0,0
A-777356,Ph,Palermo,640000.0,35.0,2,1,1,0.0,0,0,0,01/12/2024,-34.60826744761576,-58.42617420924258,0,0
A-117378,Departamento,Palermo,1854000.0,84.0,4,3,2,12.0,1,0,0,27/09/2024,-34.58855638690165,-58.416028437852304,0,0
A-181194,Ph,Villa Crespo,1866000.0,64.0,2,1,1,7.0,1,1,0,18/02/2024,-34.60331134841944,-58.45866674272856,0,0
A-222419,Ph,Villa Urquiza,774000.0,61.0,2,1,1,12.0,0,1,0,05/03/2024,-34.58389066927241,-58.47747632846804,0,0
A-460266,Departamento,Boedo,476000.0,42.0,2,1,1,32.0,0,0,0,23/04/2025,-34.638274403122594,-58.4098642839621,0,0
A-352303,Departamento,Caballito,834000.0,57.0,3,2,1,4.0,1,1,0,03/05/2024,-34.59664704209171,-58.44870116065169,0,0
A-351051,Departamento,Recoleta,766000.0,51.0,2,1,1,53.0,0,1,0,27/02/2024,-34.56459118431061,-58.39283903350345,0,0
A-895556,Departamento,Almagro,1016000.0,67.0,3,2,1,3.0,0,1,1,12/01/2025,-34.62509718706135,-58.403550382220985,0,0
A-564003,Departamento,Nuñez,584000.0,31.0,1,0,1,10.0,0,1,0,03/02/2025,-34.552428342008774,-58.486110383300485,0,0
A-345392,Departamento,Belgrano,385000.0,31.0,1,0,1,6.0,0,1,0,28/07/2025,-34.56553974665995,-58.456832563162685,0,0
A-848821,Ph,Boedo,1438000.0,98.0,4,3,2,2.0,0,0,1,14/10/2024,-34.63383017677035,-58.40444688006115,0,0
A-830426,Departamento,Villa Crespo,426000.0,42.0,2,1,1,9.0,0,0,0,22/03/2024,-34.60685459447803,-58.43642088447326,0,0
A-575911,Departamento,Palermo,2093000.0,57.0,2,1,1,8.0,0,1,0,16/04/2024,-34.598417699340466,-58.438380594888336,0,0
A-594451,Ph,Belgrano,2640000.0,82.0,3,2,1,0.0,1,0,0,28/02/2024,-34.58719417355521,-58.45244655136166,0,0
A-646188,Departamento,Caballito,499000.0,37.0,1,0,1,10.0,0,0,0,26/06/2024,-34.59427040968479,-58.44327979765447,0,0
A-622595,Departamento,Flores,1400000.0,81.0,3,2,1,7.0,0,0,0,13/06/2024,-34.62780851614662,-58.45942818527253,0,0
A-111187,Departamento,Villa Crespo,210000.0,23.0,1,0,1,69.0,0,1,0,20/04/2024,-34.61222018255914,-58.41923209414184,0,0
A-546211,Departamento,Flores,476000.0,52.0,1,0,1,10.0,1,0,0,04/04/2025,-34.64055345302075,-58.45831911101145,0,0
A-941702,Departamento,Palermo,539000.0,23.0,1,0,1,6.0,1,1,0,25/07/2025,-34.593525778829196,-58.41916756452699,0,0
A-161637,Departamento,Caballito,607500.0,53.0,3,2,1,38.0,0,0,0,06/06/2025,-34.60447727930105,-58.44395420818404,0,0
A-238678,Departamento,Almagro,2063000.0,132.0,6,5,3,0.0,0,1,0,05/05/2025,-34.61100712705847,-58.416001119561734,0,0
A-793587,Departamento,Boedo,706000.0,35.0,2,1,1,30.0,1,0,0,27/03/2024,-34.62624475987566,-58.418668540840684,0,0
A-723830,Departamento,Almagro,758000.0,50.0,2,1,1,7.0,1,0,0,12/08/2024,-34.60387420688207,-58.410448188897824,0,0
A-755320,Departamento,Nuñez,418000.0,26.0,1,0,1,14.0,0,1,0,03/02/2025,-34.548776715690465,-58.45341271525522,0,0
A-557457,Departamento,Boedo,1700000.0,94.0,5,4,1,11.0,1,1,0,29/03/2025,-34.63299237361825,-58.42944489412086,0,0
A-269660,Ph,Recoleta,663000.0,49.0,2,1,1,11.0,0,0,0,19/05/2024,-34.592582663721515,-58.426630067634164,0,0
A-298087,Departamento,Colegiales,670000.0,38.0,2,1,1,9.0,0,1,0,12/10/2024,-34.55338663920569,-58.463054189391336,0,0
A-483351,Departamento,San Telmo,522000.0,40.0,1,0,1,22.0,0,1,0,27/06/2024,-34.62886041417492,-58.3492023225282,0,0
A-384885,Departamento,Palermo,1217000.0,93.0,4,3,1,7.0,1,0,0,20/06/2024,-34.57043729129105,-58.43908581647172,0,0
A-220990,Departamento,Flores,688000.0,67.0,3,2,1,4.0,0,1,0,14/02/2024,-34.6116566880424,-58.483974136894446,0,0
A-435461,Departamento,Villa Crespo,1443000.0,67.0,4,3,2,18.0,0,1,0,06/01/2025,-34.61655721501499,-58.43507655974212,0,0
A-409899,Ph,Boedo,2266000.0,106.0,5,4,2,3.0,1,1,0,19/01/2024,-34.63655973080336,-58.4171433400771,0,0
A-515571,Casa,Villa Crespo,2013000.0,87.0,3,2,1,23.0,0,0,0,11/09/2024,-34.61357098166392,-58.442721091247996,0,0
A-599165,Departamento,Recoleta,1880000.0,93.0,4,3,2,10.0,0,1,0,29/11/2024,-34.5882147397241,-58.40671680058397,0,0
A-147479,Departamento,Villa Crespo,784000.0,68.0,4,3,2,41.0,0,1,0,13/05/2025,-34.578193128604845,-58.433220028139765,0,0
A-252588,Departamento,Villa Urquiza,680000.0,45.0,3,2,2,7.0,0,1,0,12/08/2024,-34.557494483867984,-58.479854492080655,0,0
A-790509,Ph,Boedo,781000.0,55.0,2,1,1,3.0,1,0,0,14/03/2024,-34.62083889624438,-58.438283847736145,0,0
A-187458,Departamento,Nuñez,543000.0,27.0,2,1,1,14.0,0,1,0,23/03/2025,-34.55005275299497,-58.464399790962666,0,0
A-132662,Departamento,Almagro,755000.0,58.0,3,2,1,11.0,0,1,0,21/02/2025,-34.60471610401315,-58.44058978778834,0,0
A-386647,Departamento,Caballito,581000.0,48.0,2,1,1,25.0,0,1,0,24/08/2024,-34.6129590534536,-58.44361101255894,0,0
A-469092,Departamento,Villa Urquiza,885000.0,57.0,2,1,1,8.0,0,0,0,29/03/2024,-34.572815055144744,-58.488946163021176,0,0
A-489991,Departamento,Villa Urquiza,513000.0,38.0,2,1,1,3.0,0,1,0,20/03/2024,-34.58079813194278,-58.50044220126425,0,0
A-577193,Departamento,Boedo,706000.0,35.0,2,1,1,30.0,1,0,0,23/07/2025,-34.62624475987566,-58.418668540840684,0,0
A-670358,Departamento,San Telmo,454000.0,36.0,2,1,1,1.0,0,0,0,12/08/2025,-34.61576444988678,-58.36801815414143,0,0
A-651014,Ph,Nuñez,1399000.0,73.0,2,1,1,2.0,0,0,0,01/02/2025,-34.539781284447876,-58.4889309512332,0,0
A-354288,Departamento,Villa Urquiza,1197000.0,61.0,4,3,2,5.0,1,0,0,13/03/2024,-34.565443689794805,-58.51036807847194,0,0
A-885146,Departamento,Villa Crespo,797000.0,40.0,2,1,1,22.0,0,1,0,18/01/2025,-34.60613522215932,-58.43905082452341,0,0
A-577441,Departamento,Villa Urquiza,1263000.0,65.0,2,1,1,13.0,0,1,0,31/05/2025,-34.58698929252537,-58.50150022339395,0,0
A-541372,Departamento,Belgrano,540000.0,39.0,2,1,1,41.0,0,0,0,26/07/2025,-34.57011117940737,-58.44455089639273,0,0
A-141120,Departamento,Belgrano,974000.0,45.0,2,1,1,8.0,0,1,0,08/05/2025,-34.590491777260496,-58.450160776755496,0,0
A-580107,Ph,Palermo,887000.0,47.0,2,1,1,10.0,1,1,1,19/03/2024,-34.57807582953821,-58.441407917535415,0,0
A-879634,Departamento,Flores,544000.0,50.0,2,1,1,7.0,0,1,1,05/06/2024,-34.62010529969118,-58.46890266126108,0,0
A-845996,Departamento,Recoleta,1096000.0,76.0,3,2,1,5.0,0,0,0,27/06/2025,-34.57155642076763,-58.374056601258765,0,0
A-684434,Casa,Villa Crespo,965000.0,60.0,3,2,1,11.0,1,0,0,09/05/2024,-34.59578775117207,-58.436848250041166,0,0
A-550231,Departamento,Almagro,1192000.0,87.0,5,4,3,5.0,0,1,0,18/01/2024,-34.612512507359746,-58.40254208591024,0,0
A-891596,Departamento,Recoleta,1849000.0,66.0,3,2,2,12.0,0,0,0,25/06/2024,-34.60424822030198,-58.40163830620122,0,0
A-694655,Departamento,Colegiales,1034000.0,66.0,4,3,2,8.0,0,1,0,13/06/2025,-34.57041097119175,-58.44000210680045,0,0
A-686549,Departamento,Palermo,633000.0,38.0,1,0,1,19.0,0,1,0,18/05/2025,-34.565335879537656,-58.40203077830983,0,0
A-416786,Departamento,Villa Urquiza,543000.0,43.0,2,1,1,15.0,1,1,0,10/04/2025,-34.585986203257136,-58.4954901817662,0,0
A-590537,Departamento,Villa Crespo,440000.0,38.0,1,0,1,10.0,1,1,0,10/09/2024,-34.60886658179232,-58.44437501479216,0,0
A-619008,Ph,Villa Crespo,1150500.0,60.0,2,1,1,33.0,1,0,0,14/07/2024,-34.61625898215044,-58.429649391734756,0,0
A-193277,Departamento,Almagro,342000.0,23.0,1,0,1,15.0,0,0,0,15/03/2025,-34.61525694377724,-58.411352673415855,0,0
A-605914,Ph,Caballito,846000.0,53.0,2,1,1,0.0,0,0,0,02/05/2024,-34.61351187662938,-58.44655134255677,0,0
A-695057,Ph,Almagro,1435000.0,97.0,4,3,2,3.0,1,0,1,11/06/2025,-34.624811878475526,-58.41950709782925,0,0
A-324568,Departamento,Villa Urquiza,802000.0,77.0,4,3,2,4.0,0,1,0,01/04/2025,-34.574771725401426,-58.5015528873785,0,0
A-773951,Departamento,Caballito,506000.0,42.0,2,1,1,13.0,0,0,0,23/01/2024,-34.636187427103195,-58.4422502964348,0,0
A-419442,Departamento,Belgrano,1333000.0,54.0,2,1,1,4.0,1,0,0,20/03/2025,-34.551067076625394,-58.45778573638221,0,0
A-536250,Departamento,Almagro,1104000.0,70.0,4,3,2,41.0,1,1,0,02/10/2024,-34.6126494697975,-58.42486604039865,0,0
A-416648,Ph,Palermo,1611000.0,86.0,4,3,2,39.0,1,0,1,21/04/2024,-34.570323667116035,-58.43197753971558,0,0
A-785584,Departamento,Villa Urquiza,561000.0,45.0,2,1,1,23.0,0,1,0,04/03/2024,-34.58284435233383,-58.47431930106464,0,0
A-559151,Departamento,San Telmo,634000.0,38.0,2,1,1,8.0,0,0,1,20/01/2024,-34.64155761434909,-58.35575353151002,0,0
A-776528,Departamento,Almagro,1397000.0,91.0,3,2,2,17.0,0,1,0,26/02/2025,-34.598657461584665,-58.41399002090795,0,0
A-130841,Departamento,Belgrano,540000.0,39.0,2,1,1,41.0,0,0,0,26/05/2025,-34.57011117940737,-58.44455089639273,0,0
A-913184,Departamento,Almagro,882000.0,64.0,3,2,1,4.0,1,1,0,17/05/2024,-34.61246274059067,-58.43407787870839,0,0
A-588785,Departamento,Caballito,859000.0,71.0,3,2,2,53.0,0,1,0,16/12/2024,-34.62519253673861,-58.43884655067671,0,0
A-183170,Departamento,San Telmo,280000.0,23.0,2,1,1,12.0,0,1,0,08/08/2025,-34.618954925057416,-58.369685950364016,0,0
A-118141,Departamento,Caballito,436000.0,32.0,1,0,1,22.0,0,1,1,19/06/2024,-34.62610980738277,-58.457293166335575,0,0
A-319192,Departamento,Flores,261000.0,26.0,1,0,1,18.0,1,1,1,28/02/2025,-34.632463697160624,-58.465562969663246,0,0
A-353656,Departamento,Boedo,990000.0,78.0,4,3,2,11.0,0,0,0,16/03/2024,-34.642210650726724,-58.41998429709772,0,0
A-546362,Ph,Nuñez,3738000.0,144.0,5,4,3,29.0,1,1,0,11/03/2024,-34.54214649245113,-58.466481498788525,0,0
A-812088,Departamento,Recoleta,1022000.0,47.0,2,1,1,0.0,1,1,0,25/06/2024,-34.574369589803254,-58.38914871158927,0,0
A-936248,Departamento,Caballito,412000.0,31.0,2,1,1,0.0,0,0,0,05/12/2024,-34.617302559234865,-58.430893765501544,0,0
A-620635,Departamento,San Telmo,704000.0,45.0,2,1,1,5.0,0,0,1,30/01/2024,-34.608437058466144,-58.376022928982415,0,0
A-148768,Departamento,Flores,609000.0,47.0,1,0,1,4.0,1,0,0,23/06/2025,-34.617172743200676,-58.46999846916493,0,0
A-442161,Ph,Recoleta,1658000.0,67.0,2,1,1,0.0,0,1,0,04/04/2024,-34.58337436445066,-58.39097415908201,0,0
A-494908,Departamento,Recoleta,2264000.0,73.0,4,3,2,39.0,0,1,0,15/07/2024,-34.56283806760651,-58.40629345184658,0,0
A-979573,Departamento,Belgrano,1150000.0,63.0,3,2,2,10.0,1,1,0,11/04/2025,-34.55710018110363,-58.45529404975603,0,0
A-417566,Departamento,Recoleta,482000.0,27.0,1,0,1,44.0,1,1,0,24/02/2025,-34.586732395534426,-58.394633260027916,0,0
A-386700,Departamento,Villa Crespo,561000.0,35.0,2,1,1,16.0,0,1,0,22/05/2025,-34.587992418040685,-58.440989895178795,0,0
A-537338,Ph,Palermo,787000.0,35.0,2,1,1,25.0,1,0,0,26/06/2025,-34.57056217149486,-58.45400231488668,0,0
A-646778,Departamento,San Telmo,1500000.0,86.0,3,2,2,11.0,0,1,0,16/11/2024,-34.6186077401869,-58.35651373315755,0,0
A-823911,Departamento,San Telmo,915000.0,65.0,3,2,1,7.0,0,1,0,03/08/2025,-34.6250050535535,-58.36673961835206,0,0
A-834159,Departamento,Villa Urquiza,599000.0,46.0,2,1,1,12.0,0,1,0,01/11/2024,-34.57347434532071,-58.47191318047191,0,0
A-508175,Departamento,Recoleta,643000.0,42.0,2,1,1,19.0,1,1,0,12/05/2025,-34.58095422228956,-58.40132686596101,0,0
A-158260,Departamento,San Telmo,1751000.0,100.0,4,3,2,2.0,0,1,0,31/01/2025,-34.62323151041405,-58.36559400105025,0,0
A-347011,Departamento,Caballito,839000.0,70.0,4,3,2,6.0,1,1,0,28/03/2025,-34.61195883941484,-58.422477918360414,0,0
A-638712,Departamento,Villa Crespo,744000.0,56.0,3,2,2,21.0,1,0,0,22/11/2024,-34.6092806400469,-58.44488161324075,0,0
A-437160,Departamento,Flores,1007000.0,87.0,4,3,1,3.0,1,1,0,28/02/2024,-34.57641370913242,-58.477836506708016,0,0
A-200183,Departamento,Belgrano,1013000.0,59.0,4,3,2,25.0,0,0,0,05/08/2024,-34.54162340227885,-58.48053389530335,0,0
A-524591,Departamento,Almagro,667500.0,35.0,3,2,1,0.0,0,0,0,23/01/2025,-34.60978432904758,-58.38762351451819,0,0
A-156969,Departamento,Recoleta,752000.0,36.0,2,1,1,18.0,0,0,0,28/12/2024,-34.58524779487165,-58.37707446782559,0,0
A-580980,Departamento,Belgrano,1013000.0,59.0,4,3,2,25.0,0,0,0,16/06/2025,-34.54162340227885,-58.48053389530335,0,0
A-781912,Departamento,Colegiales,1233000.0,64.0,2,1,1,53.0,0,1,0,11/09/2024,-34.58467686500448,-58.4681108631237,0,0
A-824051,Departamento,Caballito,814000.0,57.0,2,1,1,16.0,0,1,0,28/05/2024,-34.61987055938328,-58.4271975570407,0,0
A-495893,Departamento,Nuñez,700500.0,51.0,3,2,2,3.0,0,0,0,09/06/2024,-34.554850957898076,-58.44909747858479,0,0
A-191202,Departamento,Boedo,414000.0,37.0,1,0,1,11.0,0,0,0,13/04/2025,-34.636419961301925,-58.44454214831515,0,0
A-312126,Departamento,Boedo,288000.0,20.0,1,0,1,14.0,0,1,0,29/02/2024,-34.63828126512592,-58.42066656135384,0,0
A-291183,Departamento,Recoleta,1711000.0,49.0,3,2,1,5.0,1,1,0,21/06/2025,-34.58877562655625,-58.401568021975976,0,0
A-886101,Casa,Caballito,1995000.0,110.0,4,3,2,17.0,1,0,0,21/11/2024,-34.63055224438529,-58.45177184637995,0,0
A-976969,Departamento,Belgrano,1640000.0,83.0,4,3,2,0.0,1,0,0,10/09/2024,-34.544652526025295,-58.451236313954055,0,0
